Principal City,Detection Value,Water System ID,Water System Name,Lab Sample No.,Collection Date,Sample Type,Analyte Code,Analyte Name,Sampling Point ID,Monitoring Period Begin Date,Monitoring Period End Date,WSF ID,Sampling Point Type
 ,<0.5 NG/L     ,VA3095621,MCDONALD'S (TOANO),JE03291-01,5/14/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3095621,MCDONALD'S (TOANO),JE03291-01,5/14/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3095621,MCDONALD'S (TOANO),JE03291-01,5/14/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3053315,DINWIDDIE ELEMENTARY SCHOOL,JE04771-02,5/21/2026,FB,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3053315,DINWIDDIE ELEMENTARY SCHOOL,JE04771-02,5/21/2026,FB,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001330,"TYSON FARMS, INC",MAIN,3/10/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-1,2/16/2026,RT,2825,PERFLUORO PFMBA ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-1,2/16/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-1,2/16/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-1,2/16/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-2,2/16/2026,RT,2825,PERFLUORO PFMBA ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-2,2/16/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-2,2/16/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-3,2/16/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP003       ,,,EP003,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-4,2/16/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP004       ,,,EP004,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-4,2/16/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP004       ,,,EP004,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-1 FB,2/16/2026,FB,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-2 FB,2/16/2026,FB,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-2 FB,2/16/2026,FB,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-3 FB,2/16/2026,FB,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP003       ,,,EP003,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-4 FB,2/16/2026,FB,2826,PERFLUORO PFEESA ,EP004       ,,,EP004,EP
 ,<2 NG/L     ,VA3001100,CAPTAINS COVE,CAPTAINS COVE-4 FB,2/16/2026,FB,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP004       ,,,EP004,EP
 ,<1.9172 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-178204-A-9-A,1/14/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP045       ,,,TP045,EP
 ,<0.5 NG/L     ,VA3053210,AZZIE MANOR HOME FOR ADULTS,JE04761-01,5/21/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3053375,DINWIDDIE SENIOR HIGH SCHOOL,JE04765-01,5/21/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
 ,<1.912 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-187286-A-2-A,4/8/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP005       ,,,EP005,EP
 ,<1.9448 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-187286-A-6-A,4/8/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP038       ,,,EP038,EP
HOPEWELL CITY,<2 NG/L     ,VA3670800,VIRGINIA-AMERICAN WATER CO.,78067801-PFAS,1/12/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP002       ,,,EP002,EP
 ,<0.5 NG/L     ,VA3149850,SOUTH ELEMENTARY SCHOOL,JE01346-01,5/5/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA3149850,SOUTH ELEMENTARY SCHOOL,JE01346-01,5/5/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 2,4/24/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 2,4/24/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 2,4/24/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 3,4/24/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP003       ,,,EP003,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 3,4/24/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP003       ,,,EP003,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 3,4/24/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP003       ,,,EP003,EP
 ,<2 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 3,4/24/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP003       ,,,EP003,EP
 ,5.56 NG/L     ,VA3053915,STONY SPRINGS SUBDIVISION,STONY SPRINGS 4,4/24/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP004       ,,,EP004,EP
 ,<0.4 NG/L     ,VA3053305,DINWIDDIE COUNTY COURTHOUSE (NEW),JE04767-02,5/21/2026,FB,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115651,MILFORD HAVEN COAST GUARD STA,JE04741-01,5/21/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093300,SMITHFIELD FRESH MEATS CORP. - NORTH,2601443-003_533,2/5/2026,RT,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093300,SMITHFIELD FRESH MEATS CORP. - NORTH,2601443-003_537,2/5/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093600,SMITHFIELD FRESH MEATS CORP. - SOUTH,2601443-004_533,2/5/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093600,SMITHFIELD FRESH MEATS CORP. - SOUTH,2601443-004_533,2/5/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093600,SMITHFIELD FRESH MEATS CORP. - SOUTH,2601443-004_537,2/5/2026,RT,2810,PERFLUOROTETRADECANOIC ACID (PFTA),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093600,SMITHFIELD FRESH MEATS CORP. - SOUTH,2601443-004_537,2/5/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<1.9298 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-178204-A-1-A,1/14/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<1.9106 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-178204-A-2-A,1/14/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP005       ,,,EP005,EP
 ,<1.9106 NG/L     ,VA3095490,JCSA - CENTRAL SYSTEM,810-178204-A-2-A,1/14/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP005       ,,,EP005,EP
 ,<0.4 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-01,5/21/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-01,5/21/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,1.5 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-01,5/21/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3053305,DINWIDDIE COUNTY COURTHOUSE (NEW),JE04767-01,5/21/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3053305,DINWIDDIE COUNTY COURTHOUSE (NEW),JE04767-01,5/21/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093380,OWENS SUBDIVISION,JF01691-01,6/8/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093380,OWENS SUBDIVISION,JF01691-01,6/8/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093322,LAWNES POINT,JF01695-01,6/8/2026,RT,2825,PERFLUORO PFMBA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093322,LAWNES POINT,JF01695-01,6/8/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093322,LAWNES POINT,JF01695-01,6/8/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-02,5/21/2026,FB,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-02,5/21/2026,FB,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-02,5/21/2026,FB,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3053360,HISTORIC SOUTHSIDE H. S. EDUCATION CENTE,JE04764-02,5/21/2026,FB,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3175370,SOUTHAMPTON POWER STATION,ENTRY,11/13/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3093322,LAWNES POINT,IA02396-02,1/15/2025,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3093170,CARRSVILLE,IA02398-02,1/15/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3093540,VILLAGES OF SMITHFIELD,IA04758-01,1/15/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3149163,CEDARWOOD,IC02054-02,3/10/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3181700,SCOTTLAND RIVERVIEW WATER SUPPLY,IC02656-03,3/12/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131852,STANLEY MOBILE HOME PARK - SOUTH,IC03739-01,3/19/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131852,STANLEY MOBILE HOME PARK - SOUTH,IC03739-01,3/19/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<1.8 NG/L     ,VA3131061,BAYVIEW,IC03834-01,3/19/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131008,ARLINGTON PLANTATION,IC03835-01,3/19/2025,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3175340,EDGEHILL,IC04598-01,3/26/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<1.9 NG/L     ,VA3175340,EDGEHILL,IC04598-01,3/26/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3175520,NOTTOWAY GARDENS,ID00322-01,4/1/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3175520,NOTTOWAY GARDENS,ID00322-01,4/1/2025,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001028,ACCOMACK MANOR,ID04425-01,4/23/2025,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-A-1-A,5/19/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-A-1-A,5/19/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-03,5/5/2026,RT,2826,PERFLUORO PFEESA ,EP002       ,,,EP002,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-03,5/5/2026,RT,2825,PERFLUORO PFMBA ,EP002       ,,,EP002,EP
 ,<0.5 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-03,5/5/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3175370,SOUTHAMPTON POWER STATION,ENTRY_1125-862,11/13/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131120,"CAPE CHARLES, TOWN OF",78088701-PFAS,2/19/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<1.9268 NG/L     ,VA3095750,RACEFIELD - JCSA,810-178208-A-1-A,1/14/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<1.9113 NG/L     ,VA3095858,WARE CREEK MANOR - JCSA,810-178211-A-1-A,1/14/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,1.9636 NG/L     ,VA3095760,RETREAT (JCSA),810-178212-A-1-A,1/14/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<1.9708 NG/L     ,VA3095862,WEXFORD HILLS - JCSA,810-178991-A-1-A,1/22/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073335,GRAND KIDS,JF02797-01,6/11/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073335,GRAND KIDS,JF02797-01,6/11/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3093400,RESCUE WATERWORKS,JF02554-01,6/10/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP002       ,,,EP002,EP
 ,<0.4 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-154059-A-1-B,6/26/2025,RT,2825,PERFLUORO PFMBA ,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE,7/25/2024,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE,3/23/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE,3/23/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES,3/23/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES,3/23/2026,RT,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES,3/23/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2825,PERFLUORO PFMBA ,EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES FIELD BLANK,3/23/2026,FB,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES FIELD BLANK,3/23/2026,FB,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP002       ,,,EP002,EP
